id,class,user,n_markers,x_mean,x_std,x_min,x_max,y_mean,y_std,y_min,y_max,z_mean,z_std,z_min,z_max,l_mean,l_std,l_min,l_max,ang_mean,ang_std,ang_min,ang_max,area_mean,area_std,area_min,area_max,conv_hull_vol,conv_hull_cx,conv_hull_cy,conv_hull_cz
4039,3,0,5,58.5173,2.9524,54.7676,63.0884,73.1042,40.6102,13.2789,134.867,-63.0212,20.241,-81.6817,-34.7422,120.3111,18.2487,95.8782,151.5636,2.6277,0.2463,2.162,2.9476,3378.1622,1495.4942,1490.3297,6032.5071,57246.6517,48.7644,60.9202,-52.5177
5872,4,0,7,20.8541,23.4357,-12.6108,53.1716,86.8194,36.0576,34.9606,136.4766,-64.4449,17.2396,-96.8997,-42.3699,116.2022,27.7356,83.4593,159.7908,2.6886,0.2554,2.2455,3.1145,2657.2159,1470.1479,224.172,6063.246,103640.6789,20.033,77.4588,-55.4694
5880,4,0,7,20.3483,23.3042,-12.8218,52.5397,87.4337,36.1781,35.2649,137.842,-64.247,17.3522,-96.893,-41.9433,116.4731,27.8108,83.4206,160.6116,2.6889,0.2553,2.2425,3.1054,2665.5027,1468.4676,300.8192,6029.911,105012.5446,19.5856,77.9992,-55.3246
2520,2,0,10,34.8894,32.2736,-13.2854,84.7045,98.7257,43.3198,17.1643,161.32,-27.3836,38.3196,-87.6181,17.2548,124.8859,22.4498,94.1386,161.8883,2.4655,0.455,1.5894,3.1048,4237.4016,2516.8635,236.5013,9795.243,144641.0561,34.2819,85.4384,-28.7279
2245,2,0,10,62.2291,28.6278,13.7147,98.6632,108.8634,31.4088,55.5022,153.7591,1.6805,38.4253,-71.6754,38.51,135.6922,24.4279,100.6789,173.9231,2.6397,0.3421,1.9115,3.0945,4023.7366,2498.6184,331.9763,9412.3074,154058.8988,56.5719,98.9667,1.5277
7679,5,0,10,38.3887,32.5096,-13.4656,78.7727,101.2581,33.6959,27.882,137.628,-33.6541,30.6117,-89.0142,9.7598,124.74,20.7075,93.6028,160.5358,2.5304,0.3022,1.7954,2.9724,4041.8371,1431.4008,1149.4895,6459.728,361857.3671,34.8988,92.0528,-30.5947
5481,4,0,7,20.9576,23.9307,-13.1334,53.0198,86.672,36.0032,34.5657,137.6686,-64.6908,17.2281,-97.4378,-43.3951,116.3084,27.8248,83.6841,160.5934,2.6885,0.2585,2.2291,3.1128,2662.7316,1499.4611,234.5842,6060.2485,104428.2204,20.1769,77.4927,-55.6213
5470,4,0,7,20.8673,23.8844,-13.3451,52.5554,85.7017,35.7648,32.755,134.841,-65.6109,17.2636,-97.873,-44.3177,116.0633,27.6032,83.5725,159.4177,2.6894,0.2607,2.2237,3.1182,2642.2633,1500.5879,190.4136,6080.0694,101526.7422,20.0968,76.5616,-56.5264
8741,5,0,10,38.9677,33.9249,-14.8709,79.5041,98.6299,30.6795,32.5762,136.8021,-32.1983,34.976,-87.8309,14.56,123.3617,19.5045,93.6075,161.5018,2.5029,0.304,1.8011,2.9983,4187.7127,1581.9986,1158.7647,6925.6268,356933.1834,35.4252,89.6635,-29.2712
4237,3,0,5,59.9534,4.3344,53.8307,65.4109,71.9437,40.8305,12.077,133.9855,-63.9866,18.534,-80.9248,-37.2584,120.5951,18.7308,94.9459,151.5883,2.6384,0.2466,2.1724,2.9553,3322.1623,1500.5346,1351.8534,5932.9927,43937.2688,49.9612,59.9531,-53.3222
950,1,0,5,60.4552,17.8247,31.1088,82.4433,48.7544,25.1981,4.8773,74.8258,-72.8961,5.1955,-80.1812,-65.0337,110.34,12.2642,93.37,130.6815,2.7463,0.1876,2.3575,2.979,2196.1075,785.2796,1198.8767,3425.3802,29318.1101,49.671,35.7875,-58.6371
2001,2,0,10,57.7067,26.2105,12.6743,92.9734,104.2272,38.4657,28.4947,153.4701,0.952,38.8664,-73.2041,38.1288,130.9405,26.9455,97.1685,173.9463,2.5761,0.414,1.691,3.1185,3848.3788,2262.1819,204.7936,8598.8547,159194.7603,54.2174,94.3181,-1.3403
6041,4,0,7,18.8762,22.2734,-13.2786,49.7705,86.2876,36.7382,31.1742,135.8035,-64.6835,17.6621,-97.8941,-42.6413,115.7092,27.4759,82.8157,159.0582,2.6857,0.2653,2.2091,3.1228,2637.7362,1506.2485,153.2336,6098.6875,100858.0763,18.1171,77.1287,-55.6634
2876,2,0,10,33.0762,31.2663,-13.7966,84.4446,100.0264,45.4896,17.1107,166.581,-25.8951,39.1017,-87.5211,18.0396,125.4363,24.7269,92.9055,170.5656,2.4657,0.4674,1.5813,3.1078,4221.2642,2647.3625,213.1476,9813.9381,142684.1201,31.9836,87.2485,-27.2157
3534,3,0,5,68.269,15.616,51.7953,95.3975,54.4928,50.2879,4.6702,135.7707,-66.9146,23.5133,-92.6005,-35.1116,122.8085,18.7448,96.6396,151.5163,2.5329,0.3801,2.0668,3.0515,4095.6026,2675.4891,711.5087,8330.7186,77481.6245,56.8908,45.4107,-55.7622
2706,2,0,10,39.2566,32.2352,-6.996,92.739,100.8178,47.6326,13.8979,161.5119,-21.244,38.3033,-81.2716,21.0805,127.5403,25.7914,91.8139,167.3282,2.466,0.4924,1.5565,3.0945,4262.4188,2753.5211,283.9718,9622.9124,121681.6239,37.8413,88.6719,-22.7011
606,1,0,4,62.5501,19.3921,32.9193,84.9058,55.3836,26.5011,15.8545,85.1654,-65.2272,8.945,-72.6745,-49.9784,110.4473,13.9362,93.0083,130.9826,2.6955,0.196,2.349,2.9615,2466.0846,801.1461,1333.5814,3447.2749,31796.313,50.04,44.3069,-52.1818
6866,4,0,6,28.4927,17.5506,-0.5263,52.693,97.471,32.1909,50.2788,138.4886,-54.4248,15.534,-73.6477,-32.7814,118.8009,27.3207,89.1752,158.6602,2.7834,0.2142,2.3567,3.1177,2170.8409,1060.9503,193.4733,4177.1624,39052.1696,24.8332,84.297,-46.1289
111,1,0,5,62.7531,17.4936,34.5814,85.043,54.7105,25.6511,10.2428,81.2224,-66.8469,7.1739,-73.6765,-55.22,110.7215,12.4868,93.4323,131.3854,2.7402,0.1914,2.3484,2.9777,2238.9247,800.3427,1221.2876,3466.3162,30603.001,52.2942,45.5921,-55.7058
5270,4,0,7,43.2003,28.6886,-5.5753,74.2111,75.0369,39.1215,18.2071,128.5092,-55.5699,25.9598,-83.2431,0.4127,108.4062,43.1318,27.6333,163.6254,2.6044,0.2878,1.8813,3.0818,2236.2392,1275.5084,527.359,4805.6654,148741.9971,37.8003,65.6573,-48.6236
1467,1,0,6,42.9296,34.4124,-9.242,88.4778,80.5778,14.348,51.3583,93.8241,-48.1402,16.53,-67.7323,-26.1913,110.0156,14.598,88.3246,134.8551,2.6433,0.2626,2.1296,2.9972,2713.1421,1224.6247,978.6025,4696.1559,33857.0553,36.7968,69.0667,-41.2631
8368,5,0,8,25.5892,35.3391,-25.1597,72.3032,117.7964,22.6142,89.6018,146.2488,18.8158,15.9524,-1.9361,43.6402,128.5117,19.604,98.1708,159.0883,2.6869,0.1938,2.2772,2.952,3466.557,1354.5413,1258.0582,6266.6751,162088.3386,22.7459,104.7079,16.7252
587,1,0,4,63.1832,19.1433,33.9347,84.4941,54.9994,26.4761,15.5754,84.8378,-64.5305,9.2366,-70.7338,-48.5635,110.1674,14.0411,92.8031,130.9416,2.697,0.1998,2.3455,2.9747,2436.4598,811.8712,1233.5593,3431.302,27814.6033,50.5466,43.9995,-51.6244
1917,2,0,10,63.2393,27.5848,11.6483,96.7862,101.8973,39.8106,28.0062,153.9901,-9.5605,42.3368,-72.8988,35.7598,133.9278,25.9854,96.0503,173.4354,2.5314,0.3921,1.711,3.0967,4474.5168,2449.2747,310.1606,9388.4712,164877.7812,57.4903,92.6339,-8.6914
1030,1,0,3,71.0091,8.1244,60.3313,80.0219,32.5832,23.643,2.4112,60.1481,-77.8808,5.3115,-83.7862,-70.9079,112.201,15.2815,93.1322,130.5428,2.8374,0.12,2.6853,2.9788,1798.2639,636.4918,1194.9324,2678.4415,370.6441,53.2568,24.4374,-58.4106
7241,5,0,10,45.1378,31.8761,-13.0595,79.2442,95.3459,32.7754,26.3852,137.3929,-40.1078,35.049,-95.37,7.8697,125.026,20.5949,94.4962,160.5649,2.5127,0.3051,1.8037,3.0042,4195.4644,1546.4878,1108.7698,6818.4108,376147.992,41.0343,86.6781,-36.4616
5390,4,0,6,46.6746,26.4297,-7.8153,73.2213,90.9816,36.2667,28.745,138.6669,-53.4224,12.6274,-72.9618,-35.3929,120.7811,29.9214,87.7986,162.9716,2.6885,0.2654,2.2956,3.0875,2634.1759,1242.3017,466.9661,4744.4787,120406.4479,40.0068,77.9842,-45.7906
8732,5,0,10,39.3242,32.5978,-11.6601,80.4197,110.2905,23.0211,68.0079,140.5059,-24.2773,34.3503,-84.8586,18.1035,129.4025,18.0914,99.0557,161.5948,2.5955,0.2514,2.0093,2.9936,4100.5648,1579.4419,1165.5686,6936.7224,332442.7975,35.7493,100.2641,-22.0702
7438,5,0,10,40.6076,32.4266,-11.5708,80.0833,107.7815,24.1182,60.6379,139.4825,-31.7859,34.8121,-95.0806,14.4022,129.5803,18.1704,99.2925,160.2568,2.585,0.2496,1.9955,3.0024,4177.5843,1547.811,1179.8119,6762.8524,357876.3761,36.916,97.9832,-28.8963
121,1,0,5,61.6851,17.638,33.2914,84.3945,55.0099,25.5444,10.8576,81.5545,-67.6774,7.0038,-74.2958,-56.1146,110.7559,12.5367,93.1395,131.3815,2.7412,0.1897,2.3509,2.9752,2238.9143,795.5995,1239.8767,3457.595,29353.4855,50.5405,40.6099,-55.026
7248,5,0,10,35.4964,30.6745,-16.5058,74.3946,100.114,34.5863,26.8594,138.3595,-43.5656,35.2109,-98.9611,5.9233,126.9029,21.2922,94.4758,160.2883,2.5194,0.3087,1.8045,3.0026,4273.2514,1596.0767,1116.4062,6884.547,357869.0513,32.2695,91.0127,-39.6051
6009,4,0,7,19.2443,22.6723,-13.3838,50.9386,88.6578,36.5905,32.7672,138.1272,-63.0539,18.0746,-97.8177,-40.483,116.7856,27.3325,84.0476,160.0101,2.6837,0.265,2.2093,3.1077,2695.6935,1509.916,283.0954,6197.0993,108232.5138,18.5512,78.8538,-54.3267
2166,2,0,10,62.2625,28.5325,13.8073,98.2972,108.8518,31.3803,55.5731,153.7326,1.6686,38.5997,-71.9244,38.573,135.7206,24.4297,100.6577,174.0556,2.6392,0.3425,1.9114,3.0945,4027.9589,2502.2705,330.2539,9423.894,155558.9784,56.6023,98.9562,1.5169
5511,4,0,7,21.1234,24.1379,-13.2369,53.1613,86.6536,35.566,34.3226,135.8846,-64.8306,17.3318,-97.4732,-43.1546,116.3856,27.5756,83.8681,159.8289,2.6889,0.258,2.2303,3.1055,2661.5706,1486.8172,297.5336,6083.7669,103728.4229,20.3292,77.35,-55.8396
5282,4,0,7,42.3421,27.7501,-3.7764,72.4135,74.4155,38.8141,18.5049,127.4711,-55.9588,25.8866,-83.9525,-0.1007,107.5183,42.9936,26.2861,162.6612,2.6131,0.285,1.878,3.0791,2155.6524,1238.909,545.6024,4750.3741,137536.3601,37.0494,65.1136,-48.964
6519,4,0,7,23.5779,22.2608,-8.4081,53.7755,90.0915,35.4408,37.9005,140.0533,-59.1227,18.7019,-94.6822,-35.0664,116.3788,26.9299,85.0251,159.7529,2.6932,0.264,2.1898,3.1303,2628.8116,1486.7357,92.1893,5956.8381,92130.4781,20.1275,77.8639,-52.5923
2728,2,0,10,35.7276,30.9802,-14.3731,82.5062,105.5031,48.0044,16.7827,167.0951,-29.4594,38.0304,-89.0805,16.8282,131.7996,24.7911,96.4508,170.967,2.4711,0.4478,1.5839,3.0725,4591.6728,2598.9834,478.5669,9720.1369,150766.353,32.6735,94.3702,-27.9562
1006,1,0,4,59.9018,19.4801,28.8045,80.0038,42.8919,26.5254,3.0628,72.4046,-75.9347,5.4101,-83.2534,-69.8246,110.095,13.6178,92.8455,130.2954,2.7034,0.1922,2.3647,2.9808,2410.6899,796.0002,1174.2265,3405.3569,29641.0362,47.9214,34.3135,-60.7477
7656,5,0,10,38.0162,32.935,-15.5048,77.6885,108.5472,24.1193,61.8196,140.315,-32.3689,33.5373,-90.7435,11.6687,129.3521,18.295,99.0863,159.9938,2.59,0.2468,1.9963,3.0018,4128.4098,1519.1065,1163.8701,6773.1149,346496.2524,34.5602,98.6793,-29.4263
5137,3,0,8,44.656,29.7952,-8.2783,79.7826,69.4366,35.1431,17.5909,134.714,-48.3937,24.0785,-72.2621,5.1208,103.1036,35.068,27.2053,152.4687,2.5276,0.2969,1.7577,2.9896,2513.8401,1271.3843,771.8833,5520.5669,145679.5348,39.6943,61.7214,-43.0166
5474,4,0,7,20.0578,23.7237,-13.8259,52.154,87.8173,36.2941,34.9371,138.9937,-64.2341,17.2492,-97.2557,-42.9775,116.7594,28.0189,84.0456,161.2878,2.6901,0.2588,2.2306,3.1158,2669.8464,1507.4424,212.011,6106.1022,105910.4086,19.4004,78.3771,-55.3162
2478,2,0,10,45.5452,28.6386,-5.5468,90.7737,98.1389,47.1753,12.6865,162.5065,-26.666,35.221,-83.0059,9.6782,126.569,26.1374,92.5174,168.1532,2.497,0.4449,1.5838,3.0793,4108.151,2560.1691,517.6814,9708.8697,136641.844,44.7989,85.6534,-28.6559
6049,4,0,7,18.3431,22.0948,-13.3161,49.0126,87.4117,36.2617,33.7533,136.2386,-63.9811,17.6776,-96.7614,-41.7496,115.9502,27.2393,83.0686,158.9881,2.6906,0.2616,2.217,3.1133,2624.3983,1477.5186,231.8252,5974.0591,95715.7847,17.6423,78.0404,-55.0293
6727,4,0,6,28.1696,18.8261,-4.8293,52.6355,99.6801,30.4182,59.2725,139.9063,-51.1763,13.2886,-70.1312,-31.7303,118.2988,28.4664,83.9115,159.2788,2.819,0.1792,2.4425,3.1212,1954.2118,854.4107,165.9734,3339.5292,34253.9727,22.7709,83.8922,-45.0517
3144,2,0,10,58.4384,29.9682,-5.8047,98.7707,86.7562,43.5886,13.602,143.8693,-11.1385,48.6336,-88.2834,49.8488,124.9187,24.9871,91.3246,164.4836,2.4022,0.4935,1.4722,3.0677,4451.462,2704.8814,608.1726,10260.6662,178284.4098,54.1697,72.9626,-16.1763
4270,3,0,5,59.8649,4.6722,55.0864,66.195,72.5117,40.3772,13.4475,133.7716,-63.7312,18.27,-79.9943,-37.9298,120.58,18.7033,95.0476,151.5856,2.6464,0.2469,2.1841,2.9706,3269.8644,1508.465,1348.2132,5890.9774,34839.9578,49.8874,60.4264,-53.1093
4257,3,0,5,59.1307,4.1754,53.7892,64.0281,71.6919,40.689,11.9715,133.227,-64.7693,17.9843,-81.094,-38.6981,120.3274,18.6817,94.8122,151.3375,2.6418,0.2454,2.1782,2.9581,3283.5748,1479.4054,1388.21,5891.0426,42804.4247,49.2756,59.7433,-53.9744
6972,4,0,5,26.6736,19.6641,-8.4342,49.6971,114.5157,19.1326,90.3998,135.8583,-44.9619,23.1263,-77.4671,-6.9619,129.1158,21.53,104.9632,158.1717,2.8234,0.1863,2.5301,3.0793,2459.5905,1313.1623,495.9479,4475.8243,65441.3415,20.8047,96.4357,-36.0533
8213,5,0,10,36.9194,33.4707,-18.1215,78.8483,108.9254,23.9559,63.0178,140.7855,-30.1073,35.1963,-94.1414,16.0925,129.3301,18.4636,98.21,161.2716,2.5759,0.2541,1.9816,3.0019,4222.8935,1591.2202,1190.3955,6925.8801,371405.1796,33.5631,99.0231,-27.3703
9044,5,0,7,43.335,26.5686,-18.8073,68.5171,82.089,35.2529,19.2501,134.2092,-56.5512,35.4159,-105.7553,-7.2093,120.5107,22.2416,90.9474,159.8001,2.485,0.3302,1.7328,2.9984,3937.2694,1455.9538,1167.2,5567.5366,242403.4075,37.9181,71.8279,-49.4823
3970,3,0,5,65.6687,11.5495,53.328,84.2554,67.4603,43.18,10.194,135.83,-65.8883,23.8981,-91.4083,-33.1314,124.0973,19.3243,96.232,151.71,2.5937,0.2895,2.118,3.0126,3810.6184,1984.7294,1067.3481,6443.5023,54174.7002,54.7239,56.217,-54.9069
858,1,0,4,62.5154,19.1763,32.0931,82.4747,47.3524,26.7623,7.4066,77.3979,-71.0156,6.7304,-78.1403,-60.5966,110.1276,13.9571,92.9598,130.8443,2.7017,0.1978,2.3506,2.9778,2409.6668,798.9732,1208.9667,3417.497,26141.0819,50.0123,37.8819,-56.8125
4101,3,0,5,59.0059,2.9757,54.9373,63.3079,71.8644,40.9457,11.7798,134.2282,-63.6907,19.6116,-82.2821,-35.8987,120.1556,18.3125,95.5949,151.5934,2.6274,0.2474,2.1595,2.9459,3370.4371,1499.9356,1459.926,6026.2202,54380.6472,49.1716,59.887,-53.0756
6604,4,0,5,33.6489,14.0669,11.3509,52.323,108.1085,26.3626,71.7467,140.5513,-50.0832,13.2015,-69.8686,-33.5217,125.3108,26.3127,92.1519,159.4808,2.9075,0.1246,2.6695,3.1269,1660.5167,736.2548,120.2462,2867.9747,20895.3712,27.2291,89.1711,-42.5567
6755,4,0,6,28.2093,18.3536,-3.4666,52.9227,99.2173,30.9685,57.1043,139.053,-51.9111,14.0105,-71.5831,-32.1271,118.4182,28.3534,84.5413,159.1155,2.8094,0.1846,2.4281,3.1205,2017.6461,885.4429,172.011,3505.9197,36040.9662,22.8756,83.333,-45.8603
1225,1,0,6,41.6425,33.8261,-9.3363,86.636,79.374,14.2942,50.0793,92.6701,-50.0346,17.031,-71.5511,-26.5511,109.394,14.4684,88.142,134.0771,2.6442,0.2606,2.1345,2.9803,2684.2235,1204.9166,908.4694,4645.8236,35073.815,35.6936,68.0348,-42.8868
7212,5,0,10,39.9973,32.8784,-12.9749,78.7958,94.7476,32.0848,26.1703,132.4407,-41.1957,35.2707,-96.0685,7.3958,123.5339,19.1777,94.406,160.6105,2.4966,0.3024,1.8017,3.0042,4237.7301,1558.8511,1137.544,6716.2483,370743.2314,36.3612,86.1342,-37.4506
828,1,0,4,61.8003,19.9391,30.4527,82.7785,49.8212,26.7723,9.6792,79.5572,-69.6664,6.4691,-75.4842,-58.8958,110.0681,14.0003,92.736,130.853,2.695,0.1983,2.3477,2.9789,2443.5014,808.713,1199.0983,3424.1327,30038.6685,49.4403,39.8569,-55.7331
653,1,0,4,62.5021,20.7012,31.4755,85.7312,62.6206,25.4937,24.366,90.6321,-56.7476,10.9115,-69.8383,-39.8795,109.8449,13.4076,93.3046,129.9573,2.6796,0.1958,2.3458,2.9745,2524.6896,812.9735,1212.7374,3462.7889,38897.1632,50.0017,50.0964,-45.398
2993,2,0,10,50.5354,34.6304,-6.6584,100.506,95.5337,41.8834,11.8923,145.5848,0.1384,43.4778,-88.242,46.5733,126.0711,25.1082,90.8253,164.5054,2.4448,0.4973,1.4084,3.0631,4276.0269,2585.3164,504.3015,10324.239,197285.3995,47.3875,84.7468,-2.4727
7079,5,0,10,41.363,32.5429,-14.0737,77.063,98.4024,34.7923,26.8158,139.0196,-46.6443,32.4192,-98.2038,-0.2446,128.3873,20.1714,95.8019,160.5857,2.5269,0.2973,1.7958,3.0109,4340.3529,1589.0157,1104.5096,6886.6747,367053.699,37.6027,89.4567,-42.4039
8354,5,0,8,26.3467,35.2747,-23.9265,73.401,117.9264,21.7558,91.1011,146.0224,12.8848,17.0092,-13.4352,36.8006,128.054,19.3887,98.0324,159.3957,2.6852,0.193,2.2728,2.9516,3461.1976,1340.4637,1280.5213,6244.5484,169031.869,23.4193,104.8235,11.4532
8675,5,0,10,40.6194,32.7305,-9.9782,81.9543,106.3651,30.2811,44.8421,143.1334,-8.1041,31.8976,-69.9428,32.1248,124.8488,21.1574,92.1272,162.1319,2.5489,0.2939,1.8444,2.9945,3951.4043,1432.7953,974.394,6660.8145,327148.0858,36.9267,96.6956,-7.3673
6871,4,0,6,28.5606,17.5786,-0.4516,52.5992,98.1993,31.9939,51.349,139.4331,-53.3158,15.4307,-72.6531,-31.469,118.833,27.4011,88.9685,158.7866,2.7879,0.213,2.3596,3.1201,2142.8828,1054.1857,174.3606,4114.6875,37156.5489,24.9041,84.876,-45.2365
7480,5,0,10,44.2511,31.361,-12.8954,79.125,97.4722,31.54,30.4093,138.5036,-35.3335,36.2998,-89.6034,13.9393,124.8493,20.3973,94.2672,160.3074,2.5134,0.3052,1.7977,2.9937,4177.5963,1535.9861,1171.1237,6724.5641,372237.3436,40.2283,88.6111,-32.1213
5539,4,0,7,21.2422,23.5263,-12.602,52.6166,84.1351,36.1199,30.5126,134.1092,-66.0023,17.406,-98.9568,-45.355,115.2793,27.5326,82.5458,158.7475,2.6847,0.2643,2.2114,3.1153,2635.9384,1516.355,208.839,6118.7672,103058.855,18.6941,72.9687,-58.7931
5431,4,0,6,45.5365,26.2662,-8.7322,70.6453,92.0209,36.261,30.0501,139.9954,-52.3582,12.9255,-73.0567,-34.6692,120.7155,29.7058,87.9752,162.8403,2.6865,0.2663,2.2958,3.0891,2645.2063,1247.6142,449.6302,4768.7557,122362.5935,39.0313,78.8751,-44.8785
8820,5,0,9,46.7342,26.2446,-10.6846,75.0674,88.2222,34.417,18.9529,130.314,-51.8519,35.3397,-105.7092,-4.0233,123.6725,21.981,94.9366,161.4523,2.5267,0.3089,1.8055,2.9959,3967.6093,1421.6889,1192.2102,5952.6242,284729.5684,42.0608,79.4,-46.6667
7458,5,0,10,39.4225,31.3922,-11.3758,78.6846,100.489,33.7259,29.4969,138.4683,-39.3963,33.527,-91.2992,12.3144,126.5464,20.9101,92.9782,160.366,2.5298,0.3072,1.7955,3.0025,4172.9341,1545.6373,1137.7337,6687.7857,335505.5768,35.8387,91.3537,-35.8148
725,1,0,3,62.3658,22.7762,30.5212,82.4803,83.5238,12.8081,65.7039,95.2463,-35.7059,12.4789,-48.2225,-18.6733,113.3872,11.0676,101.7452,128.2683,2.7493,0.1703,2.5691,2.9778,2323.3165,834.9279,1151.6203,3035.6673,11088.7449,46.7744,62.6428,-26.7794
390,1,0,5,63.1107,17.8418,34.1302,85.5475,54.9601,25.7529,10.2721,81.4256,-66.1889,6.8085,-72.7787,-55.3478,110.7029,12.5426,93.258,131.4383,2.7374,0.1923,2.3443,2.9768,2252.7508,803.2108,1227.8216,3476.2742,31726.7825,52.5923,45.8001,-55.1574
5006,3,0,5,65.5924,9.3321,55.2906,80.3244,72.7867,39.7896,15.5762,134.3231,-58.7591,18.0159,-74.5178,-32.904,121.1344,19.3449,94.0881,151.9253,2.6496,0.2433,2.1947,2.9685,3281.0799,1504.2661,1290.0076,5800.59,44628.0744,54.6604,60.6556,-48.9659
5644,4,0,7,20.0428,23.6788,-13.7205,51.8369,88.6884,36.4576,35.2886,139.5141,-64.4745,17.4504,-97.1528,-42.0118,117.6099,28.0457,84.3651,162.1926,2.6885,0.2564,2.2314,3.0887,2713.0335,1489.9523,449.9722,6094.2128,106975.3992,19.326,79.3324,-55.4074
4777,3,0,5,66.1106,9.8241,54.07,80.5843,80.7535,37.6212,25.9852,139.3088,-47.3143,19.9878,-66.6903,-21.0934,121.0925,19.4512,93.3231,151.4995,2.6635,0.2345,2.2176,2.9768,3206.9319,1474.7895,1236.6224,5641.1805,42718.9092,55.0922,67.2946,-39.4286
4714,3,0,5,65.4107,10.4734,50.3791,79.6079,77.2589,39.402,19.9948,138.1203,-52.0375,17.353,-66.7757,-26.7035,120.5619,19.5849,92.5408,151.2272,2.6536,0.2386,2.1983,2.9751,3238.4587,1483.5323,1237.011,5664.1763,44610.5243,54.5089,64.3824,-43.3646
7512,5,0,10,38.8066,32.5233,-12.6548,78.6255,108.2973,24.1105,61.2385,139.932,-32.3582,34.5271,-95.3611,12.4817,129.5387,18.2274,99.7443,160.2781,2.5866,0.2492,2.0001,3.0006,4163.6924,1541.8101,1190.6209,6792.6843,352999.0131,35.2787,98.452,-29.4166
1905,2,0,10,58.1197,26.833,12.8755,97.0885,98.0547,38.252,27.5343,154.1372,-6.9351,43.7127,-71.5536,36.4502,128.536,24.7634,96.5003,173.9507,2.5167,0.4142,1.6953,3.1046,4228.7965,2499.0795,329.7792,9409.4865,167900.5026,52.8361,89.1406,-6.3047
4010,3,0,5,58.211,2.3386,55.3483,62.0168,74.0103,40.1304,14.4009,134.925,-61.6727,19.907,-81.4903,-34.4793,119.7929,18.2056,95.4331,151.3809,2.6344,0.2456,2.169,2.9582,3304.8045,1480.8831,1470.3427,5969.0988,50526.6678,48.5092,61.6753,-51.3939
1589,1,0,5,47.553,34.3681,-9.3043,87.8564,78.4418,13.5389,53.3564,93.0211,-50.148,16.3414,-66.4451,-22.1567,111.0561,15.0764,86.7315,133.8129,2.6344,0.2745,2.1271,2.997,2712.2553,1115.2536,1097.9,4609.937,23879.4679,39.6275,65.3682,-41.79
3995,3,0,5,59.828,3.3581,56.0352,64.609,72.8763,40.5877,13.325,134.7359,-62.6631,20.9545,-82.2285,-33.9639,120.7653,18.1795,96.0202,151.4274,2.6261,0.2506,2.157,2.9521,3411.6601,1538.1156,1463.8352,6056.341,51614.0893,49.8566,60.7303,-52.2193
7642,5,0,10,36.7091,29.9189,-12.7626,75.6125,102.5261,33.1222,31.6692,139.7446,-34.4442,37.0702,-91.6509,16.079,126.342,21.2058,92.5755,160.1001,2.5161,0.3092,1.7908,3.0046,4251.2077,1567.1594,1158.8188,6760.6802,357286.9621,33.3719,93.2055,-31.3129
2835,2,0,10,30.7404,30.0531,-14.0995,84.1967,111.1254,43.8062,18.638,167.2757,-19.9075,33.9965,-87.6225,17.6637,130.2439,26.5441,95.3383,171.1298,2.555,0.4434,1.5981,3.096,3947.1442,2517.3299,295.8802,9877.4411,156176.9668,29.4416,99.522,-20.5142
7904,5,0,9,51.052,27.1756,-11.6582,79.5104,88.3179,33.9854,20.2716,133.6089,-48.9617,35.5891,-101.4954,-1.1758,124.4609,21.7527,94.7632,161.3091,2.5249,0.3072,1.8094,3.0098,4027.734,1433.0778,1122.9058,5997.837,303721.7116,45.9468,79.4861,-44.0655
3287,2,0,10,58.9474,29.202,-1.3889,102.1314,90.565,45.82,13.6305,147.5286,-10.1635,49.2384,-85.8879,45.9894,129.0007,22.7067,97.5684,166.0798,2.4077,0.4992,1.4156,3.0504,4725.7928,2795.3655,753.6171,10324.1945,174755.6022,56.8927,78.9805,-13.7438
6028,4,0,7,18.8833,22.5099,-13.4105,50.4986,88.0583,36.4511,33.3356,137.6106,-63.4708,17.8465,-97.362,-40.8094,116.3703,27.4083,83.5143,159.8208,2.6862,0.2614,2.2184,3.1067,2666.5726,1485.9781,289.6365,6095.2637,105263.1901,18.1866,78.485,-54.6579
453,1,0,5,63.8731,17.9802,34.6228,86.5907,54.7023,25.496,10.5144,80.8009,-65.7782,6.3277,-72.3356,-55.6973,110.6758,12.7725,92.9208,131.7579,2.7422,0.1906,2.3487,2.9742,2228.165,793.3568,1253.3293,3444.2824,27133.7406,52.4669,40.3636,-53.4354
8643,5,0,10,39.8065,33.1785,-12.9173,78.993,99.7421,29.747,35.8685,137.6607,-28.1274,36.5858,-84.5102,20.6815,123.542,19.6418,92.3979,161.4355,2.5031,0.3008,1.8105,2.9971,4205.3641,1588.7524,1156.5486,6917.341,363565.0772,36.1877,90.6747,-25.5704
3393,3,0,5,68.3482,16.2239,52.5117,97.4387,54.0104,50.6651,3.7522,135.2745,-66.9338,23.0061,-90.9903,-36.6742,122.7996,18.6668,96.5498,151.1962,2.5267,0.3797,2.06,3.0164,4128.6168,2661.9048,788.3592,8370.5595,74678.0061,56.9568,45.0086,-55.7782
4263,3,0,5,60.4558,4.5503,54.6265,66.5218,71.3345,40.4891,11.9383,133.1372,-63.5234,18.4451,-80.5503,-36.2745,120.1325,18.6339,94.7581,151.2208,2.6394,0.2439,2.1761,2.9564,3292.6043,1466.0167,1327.5956,5891.6573,44302.6485,50.3799,59.4454,-52.9362
